-7.88774	-14.106
-8.57697	-10.0162
-4.55232	-10.0862
1.30228	-10.2313
1.13212	-2.79307
-5.06251	-6.61207
-12.6746	-5.54952
-4.8265	-3.36745
3.79037	-5.97099
-2.61305	-10.0112
-0.881932	-13.7031
2.63861	-9.63803
1.8244	-20.5447
1.74635	-20.1687
1.10282	-17.8108
-3.34707	-17.7546
-4.479	-16.88
-0.470836	-18.9964
2.04177	-22.1362
0.574476	-20.6298
-1.92018	-15.4027
-1.24754	-11.6774
1.53717	-12.692
6.90117	-4.98338
0.902731	-2.00319
-3.0763	-7.11061
-11.7481	-11.7795
-12.2317	-5.59912
-10.9987	-3.24228
-9.31211	-3.12696
-16.5401	-0.0289653
-11.7909	-7.06574
-11.5961	-12.2659
-2.37225	-9.39164
-3.42767	-18.1606
2.25293	-10.829
2.86825	-7.84295
3.48514	-8.46715
2.08582	-5.7157
4.48863	-2.87411
1.90465	-1.17456
7.97911	-1.0108
6.28799	3.67385
3.12689	-1.10935
-0.443	-9.06047
2.26846	-15.6639
0.61505	-21.9511
5.0481	-18.6483
5.23797	-7.88258
-0.634597	-7.12604
-5.20925	-17.9942
-2.947	-23.6422
-6.18092	-22.1772
-5.61735	-23.0867
-4.86582	-23.8902
-3.02404	-23.7117
-3.72278	-22.6285
-7.6081	-18.4723
-8.94736	-14.4646
-9.56746	-10.0795
-9.81112	-6.18615
-7.53478	-3.72192
-10.3449	-0.294838
-11.7463	2.31364
-12.7105	0.912811
-13.7396	-0.196577
-16.0511	-2.2636
-10.2502	-0.237341
-0.944937	-4.62118
-0.309276	-3.88817
-3.40562	-8.44615
1.87727	-4.73558
4.76739	-5.60606
3.56743	1.30117
3.88547	1.85857
2.06798	-7.03341
3.57627	-9.86048
2.21534	-8.96493
3.41052	-13.2144
10.1374	-8.32066
6.61367	-13.3701
1.39961	-21.6726
-7.90757	-19.8504
-8.64098	-14.5099
-7.12398	-11.7
-6.41425	-6.35964
-3.24669	1.14364
-10.0144	-3.14157
-5.9391	-1.98194
-9.97561	3.41004
-6.72361	-0.408177
-0.505585	0.86335
-4.07127	-1.06391
-3.57855	3.45144
-3.67654	5.89596
1.47681	6.1791
0.837467	4.36655
3.7786	3.76384
3.64054	3.25448
2.40592	5.25396
3.81168	-2.21195
2.36899	-4.37057
2.7074	-5.65995
-2.3237	-3.28209
1.00524	0.439979
4.48825	-1.64742
2.39639	-3.11179
-0.41507	-6.47722
-2.00529	-4.64088
3.76338	-3.06198
-1.10623	-5.96263
1.81814	-3.06926
-1.38721	-2.5456
-2.48159	-6.84911
0.676965	-2.25396
2.37508	-2.80308
3.41472	-0.542371
2.25544	-6.73753
2.16994	-9.06441
4.34545	-9.67131
2.01101	-8.55621
4.29429	-5.21612
4.30127	-3.88114
-1.49831	-7.86313
-7.83703	-17.4597
-3.70004	-19.6768
-0.99124	-24.3176
-6.44985	-21.2643
-3.52819	-14.8685
-6.91112	-6.24104
-6.49391	-10.2735
-6.17346	-14.2858
-7.05351	-17.2672
-7.35324	-17.6347
-7.17234	-19.661
-5.20868	-21.9671
-5.57512	-22.9018
-4.46486	-25.0368
-3.17368	-27.0019
-2.35768	-29.0605
-1.61516	-29.4978
-0.480737	-29.3914
2.10614	-30.5169
3.79322	-29.8518
2.99811	-30.0338
2.87014	-29.7001
2.04497	-27.9065
-0.925156	-27.7523
-2.17716	-28.3732
-3.25013	-29.5805
-3.74441	-30.9913
-4.04694	-29.0764
-4.92259	-22.6693
-7.46367	-16.1384
-11.4639	-11.1113
-15.9198	-9.39526
-17.1607	-10.0422
-18.2122	-11.9056
-14.1802	-14.4169
-7.30466	-16.74
-4.856	-13.285
-1.88136	-0.618847
-0.204282	-10.7005
-5.81262	-12.0401
-3.09797	-12.1799
-5.34362	-9.66182
-3.22293	-14.2654
-1.61141	-19.6599
-2.10222	-21.4092
-3.20822	-21.5423
-5.07955	-22.6792
-6.24882	-22.4581
-6.08877	-22.3974
-7.09121	-19.7598
-6.82071	-16.6324
-7.09304	-14.845
-6.7876	-12.2104
-7.2618	-10.3333
-6.17726	-10.1736
-5.6666	-10.8319
-6.44905	-10.4298
-6.64423	-10.4119
-5.88058	-11.381
-5.03487	-13.9789
1.78774	-18.086
7.90059	-17.1601
6.32699	-17.7635
8.096	-18.264
8.19259	-20.2564
8.34686	-19.089
7.91986	-19.6315
-1.24712	-14.1459
-1.42757	-13.4361
-0.164104	-16.7224
0.689109	-18.8436
4.1643	-20.2009
6.16127	-19.2632
6.1028	-21.6041
4.70526	-21.7762
4.756	-23.1965
-0.552037	-19.121
-0.783843	-18.7134
3.98651	-16.7069
5.94357	-18.1561
-0.254011	-15.7826
0.986468	-11.6414
4.45916	-10.3143
4.67559	-10.3215
-3.70906	-18.907
-2.25294	-18.1402
0.232891	-19.4024
0.80773	-24.3505
-1.89271	-19.9013
-2.75779	-18.1684
-0.929252	-19.0545
-4.41327	-14.9505
2.46623	-8.95646
2.97163	-7.04727
0.212038	-8.58525
4.58284	-11.1386
-0.0395456	-12.7579
-2.07313	-15.1564
3.86719	-10.2051
-6.19139	-11.9736
-8.83132	-10.1559
-9.4731	-9.87365
-9.10967	-10.1679
-7.07954	-10.0672
-3.82784	-6.88462
5.39	-3.89188
4.20774	-13.7766
2.23002	-9.19295
-5.27748	-17.7587
-4.33923	-15.4973
-0.552452	-8.90866
3.6993	-6.65479
-2.61832	-14.1258
-7.85289	-10.6881
-2.35063	-18.0497
-8.9807	-10.907
-4.20251	-14.5362
-6.80549	-9.27123
-5.47888	-3.54712
-8.26233	-3.66543
-10.9204	-3.83002
-13.5555	-6.27926
-13.9567	-8.56381
-14.64	-4.58508
-9.95502	-11.5072
-8.6214	-10.1806
-7.29985	-7.92153
-2.75935	-15.5453
-8.49857	-17.3468
-1.88533	-20.5439
-5.27319	-15.8713
-3.08956	-17.7214
-7.57509	-15.0103
-4.82177	-10.5298
-5.84292	-1.84143
-5.62409	-2.10918
-5.76069	-8.52261
-6.27768	-10.0337
1.33162	-8.08837
-3.81482	-8.94792
-5.94771	-9.32769
-6.22534	-6.79526
1.66789	-10.7471
-0.524245	-12.9426
-0.108688	-13.0254
-3.55444	-12.948
-1.2697	-12.7787
2.29148	-14.2637
4.0225	-21.0639
6.71626	-22.9694
6.59631	-21.8351
4.01627	-23.8101
0.940742	-21.6492
-4.97808	-19.1322
-10.6062	-17.2988
-11.2697	-16.0028
-7.49235	-20.4867
-0.241053	-20.6243
0.887679	-19.6939
3.53989	-21.6289
3.23562	-19.7704
2.46241	-17.9719
4.32378	-17.7041
2.91841	-9.80513
1.98376	-9.606
5.13995	-10.0038
2.62743	-8.92288
4.04103	-4.58905
-5.86252	-11.191
-4.04776	-11.3456
3	-0.967364
0.994242	2.98128
-7.68747	-13.2559
-9.59982	-16.8262
-8.09712	-16.3797
-3.00722	-12.3825
1.02937	-2.82354
3.07866	0.923469
-3.54315	-4.98558
-4.02247	-10.9404
-5.78453	-6.1194
-2.66229	-3.93778
1.06538	-1.78492
1.63309	-6.05592
1.40017	-13.5906
-1.14894	-14.2327
-7.86136	-15.0876
-3.2993	-13.1652
3.22089	-0.386292
-0.414822	-9.27446
-3.22306	-11.3157
-1.96023	-10.8096
-3.21647	-9.39048
-2.07353	-9.96284
-3.11326	-7.60806
-2.7169	-8.105
-3.45765	-8.21932
-2.87618	-9.37694
-1.42854	-11.9617
4.27048	-18.8636
4.34254	-21.1829
2.8347	-18.1516
2.56154	-13.9208
1.48937	-13.6093
-0.318263	-14.4121
-1.41503	-14.6425
0.777635	-16.0929
-0.501053	-17.7506
1.075	-10.5443
4.88783	-7.5001
8.16402	-3.62251
4.71143	-5.55252
5.35354	-5.28354
2.03418	-2.73537
1.78143	-2.65704
3.082	-6.17438
-0.839235	-7.9533
3.0122	-1.48122
1.5728	-2.63897
-1.06292	-3.38306
-0.289642	-7.41997
-0.828662	-6.26597
-0.502881	-5.57758
-1.86168	-6.09801
-3.61385	-20.9944
-3.74105	-21.1707
-2.69107	-27.8256
-3.43318	-27.709
-1.99631	-25.2277
-4.35916	-20.6886
-3.36219	-16.6617
-0.900415	-7.64152
-1.67428	-5.38659
-0.979989	-4.53816
-7.35636	-8.5233
-6.24667	-4.82284
-1.75477	-9.45737
-7.24508	-5.85573
-5.539	-6.21471
-2.81037	-9.03883
-3.7482	-3.5646
0.0986329	-2.35935
-0.958825	0.11622
-2.13784	-2.9067
-9.23106	-14.0799
-12.7095	-11.9088
-12.779	-11.2133
-12.2744	-11.5645
-13.5337	-11.6942
-13.8328	-9.96955
-11.1811	-12.3909
-9.39544	-14.4021
-5.7789	2.93752
-5.30171	-1.3245
-3.07993	1.81251
-13.5515	-6.40428
-6.71567	-3.51703
-0.354821	-6.96368
-8.0659	-19.7236
-3.46084	-22.8271
0.945627	-25.0874
0.217855	-18.7824
3.7681	-16.1968
8.2295	-20.4383
5.22841	-18.9449
6.9325	-16.7878
3.83314	-14.5267
0.0966828	-12.8036
0.8488	-11.7709
-0.304791	-9.41648
-4.0167	-13.9885
-5.4995	-14.0078
-6.13769	-13.0365
-8.78027	-10.3615
-8.55466	-10.5694
-9.72622	-8.44086
-10.6113	-6.69251
-4.94554	-5.32458
1.47376	-4.8691
-2.18797	-3.16286
-7.77607	-9.15137
-17.6873	-5.69644
-3.95077	-12.2916
-10.4707	-22.6721
-10.0164	-22.2105
-10.6415	-20.4562
-10.5701	-16.3615
-10.7028	-13.509
-10.7272	-11.9566
-7.57602	-11.0677
-5.80899	-7.26427
-3.43696	-4.68183
5.30728	-3.72144
4.57526	-2.5815
4.37076	-6.30247
-0.59806	-9.65899
0.333674	-10.1637
0.707349	-15.2416
-1.29701	-18.3545
2.3405	-21.0486
3.83263	-15.923
5.47852	-23.8987
0.621705	-26.0768
-0.116959	-27.2474
0.712977	-26.7895
0.687743	-27.0154
1.48456	-25.1011
1.93535	-19.1916
-0.58315	-10.9964
-5.68799	-4.93349
-6.19642	-7.74827
-9.61671	-10.4102
-12.0733	-9.9468
-11.9289	-14.1754
-15.0914	-11.4442
-11.8263	-10.4169
-9.38093	-11.0545
-4.94161	-14.6223
-0.790138	-18.0084
-0.328155	-4.17342
3.69875	-11.741
-1.05522	-9.46386
3.19781	-6.12775
-0.776994	-10.8306
-6.0815	-13.2897
-5.38493	-15.0613
-4.27791	-17.0853
-1.33586	-19.7252
-0.899874	-22.4961
-0.166399	-24.5193
0.183457	-26.7115
0.398665	-29.6104
0.0642822	-28.5614
-1.21148	-25.6217
-1.83543	-22.8823
-2.04896	-20.589
2.6733	-20.1172
3.94709	-20.6349
5.63543	-23.5594
5.83912	-23.8652
4.65193	-22.3841
3.16174	-21.9933
2.62646	-20.3532
3.23874	-16.2064
1.34095	-15.1703
2.87641	-18.1257
1.73054	-15.0866
-0.0876305	-8.5893
4.57684	1.43438
-9.59957	-3.0528
-9.96546	-8.98032
-12.0902	-7.96065
-11.9602	4.30881
-13.6345	1.07146
-17.1127	0.270958
-8.67982	4.03127
-15.0787	-5.23977
-10.4313	-5.30751
-2.59449	-3.59663
2.48783	-2.16862
-0.706802	-3.9586
-4.94009	-5.72861
-6.04538	-5.42593
-4.74947	-6.23169
-4.39369	-5.22152
-4.49562	-7.00289
-4.42972	-5.57919
-4.05116	-7.77627
-0.67357	-5.78261
-2.42024	-5.67119
-2.0491	-4.02951
-5.04246	-2.28647
-6.11896	-1.95777
-4.10544	-5.65357
-2.13856	-2.7515
-2.97444	0.139664
1.13978	-0.625303
1.86539	1.19817
3.16699	2.01699
7.74824	-6.63243
0.175037	-4.48881
2.29103	-2.67451
4.42265	-3.73854
-1.06218	-4.88173
3.80242	-4.91903
2.77058	-5.79621
3.2901	-3.36051
1.94712	-1.92488
0.449165	-7.49038
3.25953	-2.68734
-0.398686	-6.27138
-0.716879	-3.73772
0.730338	-5.37458
2.53087	-4.89875
1.2362	-5.95389
-3.49418	-7.35418
4.26502	-1.82149
8.47107	-3.99838
5.35162	-12.8317
1.16736	-14.3052
3.2513	-16.5011
4.91021	-17.885
5.07419	-13.5636
2.4854	-11.1646
1.88867	-13.055
9.08974	-22.0752
7.20071	-26.3196
9.26089	-23.5308
8.0888	-21.6127
3.58085	-19.8076
-1.1106	-15.3329
2.93503	-15.7723
2.20517	-7.31628
1.43436	-3.05679
-0.358104	-2.59085
-6.67255	-9.81424
-7.41612	-7.3405
-8.82061	-7.29768
-11.2531	-11.58
-9.45549	-11.1418
-8.42952	-11.56
-10.058	-15.7441
-2.70947	-18.353
0.773302	-25.4998
0.818462	-28.4323
-0.484782	-27.7098
0.761551	-29.135
0.455106	-28.652
-0.120229	-28.4807
0.397577	-29.6076
-0.0231001	-28.3547
-0.594711	-27.3857
0.636999	-24.0119
3.4652	-19.4721
2.72057	-19.1253
3.2482	-22.7215
1.93576	-23.077
1.89124	-21.7742
3.77608	-22.7594
2.05151	-22.9906
-0.317732	-24.2943
0.407408	-24.4655
-3.68915	-20.1286
-4.50147	-15.7995
-4.12788	-15.4194
-6.05106	-11.5096
-4.56151	-11.2392
0.51337	-17.7351
0.0119149	-18.0373
2.42913	-15.4797
-6.7181	-9.98175
-7.59451	-7.31005
-10.9632	-8.11678
-4.98555	-16.2483
-4.04741	-20.9788
-5.15457	-19.5624
-4.72586	-17.1352
-4.21083	-15.4223
-3.9942	-13.1435
-5.62142	-10.8697
-8.15487	-8.55262
-11.593	-7.97244
-7.40756	-14.1982
3.2106	0.122863
-2.61725	-13.1188
0.387825	-19.7925
-5.69667	-15.9299
-5.90917	-17.9602
-5.15949	-15.4772
-0.696764	-10.6301
-1.25584	-25.3118
-2.06428	-28.6115
-4.95743	-29.888
-4.18265	-28.9666
0.550072	-26.3838
3.87006	-28.72
0.208577	-17.5319
4.86106	-9.24669
2.10843	-9.83525
2.6416	-16.3213
0.321161	-15.4548
-3.85432	-24.0235
0.160149	-16.6275
-2.01481	-17.986
-4.42839	-14.4446
-4.86983	-12.0836
-5.95618	-10.1981
-7.814	-11.0449
-2.05509	-18.3958
5.22596	-15.9549
4.56605	-14.7434
5.13357	-14.9503
4.28263	-15.5557
4.34013	-18.0901
2.88098	-16.962
2.99816	-17.3433
-2.7573	-17.1762
-5.11741	-20.9
-7.23321	-20.9099
-8.88882	-17.9142
-7.54474	-18.2503
-8.548	-15.5193
-4.18684	-15.1593
1.67813	-14.307
6.41655	-16.8151
7.36956	-20.2621
3.5506	-18.0489
2.08753	-14.2342
0.550953	-12.0516
4.00347	-12.5706
5.67089	-12.5147
5.24238	-7.54318
8.9473	-2.44595
6.78248	-3.21991
8.25394	-6.1755
4.61302	-9.87588
8.1845	-8.471
-4.23523	-1.74146
-12.0098	-12.0314
-7.51469	-15.1788
-3.08606	-19.0604
-0.919318	-27.0093
-1.09303	-28.539
2.83977	-32.4174
1.50678	-32.1352
2.09546	-32.1194
1.96295	-28.0831
2.43519	-22.2907
4.92073	-13.2567
3.62472	-11.3355
-0.195017	-16.0913
0.0385884	-17.7535
-1.35921	-11.5896
0.99358	-9.46184
-1.94996	-12.4447
0.941183	-7.58572
-5.46537	-13.5857
-4.44411	-14.2273
-4.98939	-13.6011
-2.73411	-18.1464
-6.63217	-17.2881
-4.02009	-19.3714
-2.93089	-20.5664
-3.10946	-19.376
-7.44887	-14.0972
-11.3141	-12.4666
-3.42747	-10.4445
-4.6931	-7.70467
-10.5176	-10.3198
-6.13312	-7.85844
-5.93238	-5.07967
-11.4546	-9.67516
-8.91177	-11.0879
-2.93238	-5.08857
-4.96585	-8.92008
-7.33358	-7.97549
-4.85397	-2.34813
-5.98369	0.475977
-6.6539	-1.8306
-11.1416	-11.6471
-7.28777	-7.53442
1.80532	-17.6
7.51014	-12.1137
3.20624	-6.74397
6.25141	-12.1488
-3.30982	-15.1608
-4.61279	-18.451
-8.61569	-14.1266
-11.8571	-11.9014
-13.5332	-9.59134
-16.8799	-7.09101
-17.3493	-5.43454
-12.667	-11.9886
-13.0556	-12.1565
-12.9671	-12.5336
-14.2644	-11.4859
-13.8922	-9.5114
-14.4312	-7.65373
-12.6825	-5.91988
-10.6282	-4.90161
-7.38517	-4.7864
-7.75581	-7.46937
-7.6293	-1.82144
-5.88459	-6.15331
-4.36873	-5.90134
-4.16101	-3.49553
-4.65506	-6.42814
-3.93348	-7.84635
-3.52881	-12.7697
-1.462	-15.5064
-3.53158	-15.5967
-0.898018	-4.3042
-4.44674	-5.97562
-6.20225	-4.93451
-4.09359	-0.954313
-5.21233	-3.24059
-3.62204	-8.00176
0.0936985	-4.54274
-3.23783	-3.23931
-3.66066	-5.16759
-4.91677	-5.58484
-2.12061	-3.09971
-8.91029	-4.94405
-12.1402	-5.66562
-8.28962	-11.5191
-8.76807	-2.8504
-14.0405	-4.52189
-9.30576	-4.96546
-12.7879	-1.95213
-11.5728	-2.02095
-12.5046	-8.04614
-13.3907	-10.484
-12.9022	-6.7375
-9.31212	-3.49503
-7.87014	-3.24018
-7.37537	-3.30317
-6.5349	-0.845625
-1.10613	1.61719
-4.55708	-1.5497
2.28456	-4.56365
-1.94145	-10.0527
0.645313	-0.393015
-1.13957	-6.27005
-1.75471	-8.14858
1.73787	-4.52809
-0.09015	-3.30172
0.853917	-4.30617
1.80165	-2.56468
-2.10173	-2.77163
-1.16127	-4.92454
-4.87113	-2.45042
-0.500492	-8.20244
0.535375	-5.90138
0.880959	1.56809
3.95117	-2.87898
-0.498394	-0.456368
0.107505	-3.10097
0.54471	-7.28548
1.10318	-1.55363
2.26922	-3.7961
4.89029	-8.94396
0.580277	-15.7057
3.24057	-15.6265
-3.05506	-5.32788
-6.05011	-7.0372
-2.82746	-11.7955
-6.27418	-12.4638
-9.03427	-11.5302
-11.647	-8.65452
-11.2525	-9.61258
-13.7425	-7.67978
-12.878	-8.58685
-7.36346	-13.7672
-3.67986	-6.37711
1.89207	-4.00252
-2.67513	-3.98306
0.408457	-4.62477
-1.19193	-3.73853
-5.31995	-1.07539
-4.62886	-3.4759
-2.80417	-3.73864
-1.62981	-4.43616
-3.72642	-8.33723
-9.41364	-7.83043
-10.7485	-8.61035
-11.4232	-4.68072
-9.88851	-4.43272
-6.58972	-6.18449
-3.7664	-10.235
-1.67357	-12.3641
-2.62182	-11.0646
0.993795	-15.066
-0.732313	-13.5773
-0.47318	-15.8439
-2.99389	-16.6197
1.68764	-18.5265
-4.39051	-15.2402
-4.96166	-16.9133
-5.77992	-14.0801
-7.97063	-9.63417
-6.88451	-8.48927
-9.8343	-8.94482
-5.51657	-10.5062
-9.08178	-9.52421
-10.0067	-3.7857
-9.64405	-8.72867
-8.50014	-9.61191
-12.1646	-7.63579
-11.9633	-9.38805
-12.4621	-8.71635
-12.3851	-9.967
-9.42049	-13.6216
-9.23056	-14.8064
-7.13614	-11.2668
-3.38358	-4.73564
-8.20194	-1.92755
-8.80768	-3.23314
-17.5568	-0.698428
-14.6292	-3.77776
-7.42506	1.82024
-9.33165	3.19641
-5.13348	-4.14747
-10.0078	-6.34706
-8.52034	-4.71711
-4.69123	-6.50459
0.297027	-4.70767
0.1844	-0.683642
-7.76061	-3.66864
-0.420422	-10.5608
-4.19376	-17.0081
1.7662	-20.1753
1.99558	-20.9536
-0.637931	-20.7258
-0.929628	-21.4103
-0.920717	-23.3315
-4.25385	-21.2043
-7.18899	-19.0919
-8.58901	-17.9605
-8.95309	-19.9014
-9.86696	-17.642
-8.86853	-16.941
-5.98522	-20.9072
-5.26899	-19.0742
-3.50322	-15.8483
-4.33465	-11.3449
-5.00615	-11.4543
-5.36168	-12.5559
-2.31318	-13.7514
0.0190795	-18.3394
1.11122	-15.9969
0.487453	-11.6791
-2.44344	-12.792
-3.61674	-9.14374
-7.88987	-8.97061
-9.9771	-9.41395
-11.8484	-8.02584
-12.4097	-6.36545
-10.6873	-8.24208
-8.71135	-10.7115
-12.5315	-8.80458
-12.8538	-9.60896
-16.8707	-11.2017
-19.3028	-15.6147
-14.9028	-18.7983
-15.5897	-14.5059
-13.1133	-15.3445
-14.3662	-19.9148
-12.9418	-19.957
-15.7575	-24.003
-16.8775	-13.8516
-15.0833	-9.69451
-10.6732	-9.08514
-6.15901	-7.94383
-0.326428	-10.2261
1.4476	-13.9211
1.27453	-17.6687
4.46204	-24.9261
3.30636	-15.3383
0.182653	-12.9918
-2.01127	-9.58067
-3.29522	-8.69401
-2.67817	-9.03018
-0.881828	-16.2349
1.11697	-21
1.28544	-23.0008
2.52809	-22.2424
3.72687	-20.8112
4.53095	-19.0007
-0.640588	-12.3747
-0.771678	-13.2554
-0.54742	-8.49593
-1.17587	-0.790747
3.81927	-2.02145
6.13239	-1.98503
1.50411	-1.93785
1.45259	5.83817
1.6654	0.880806
4.13517	-1.51904
-2.00293	0.262054
-3.71182	-0.0333008
-2.40318	-1.49583
-0.784823	-7.45222
4.99473	0.92949
3.5821	-5.89014
2.03901	-5.3601
1.22229	-6.10917
0.206479	-3.4073
1.85058	-8.36769
3.75362	-2.74667
-1.34346	-4.91062
1.56793	-4.75208
6.38435	-6.10719
3.58432	-4.03395
5.37289	0.566337
3.78574	-6.25174
3.10864	-3.2239
3.77338	-4.63248
3.32439	-5.66741
1.61846	-3.14534
4.94	2.01819
7.8019	-2.80375
5.7903	-2.19058
5.95917	-5.71153
4.06015	-2.95336
4.43256	-1.95774
5.49188	-3.53483
-4.31224	-12.3622
-7.89306	-16.6711
-3.49583	-4.17696
3.46624	-0.532892
-4.85905	-9.77821
-9.07683	-7.32403
-12.7837	-7.84594
-12.5208	-10.3915
-12.74	-11.7524
-10.3418	-14.2869
-11.7596	-13.945
-10.0215	-15.2253
-9.91884	-12.448
-8.24595	-11.3781
2.89728	-16.8733
4.99091	-16.4772
5.24046	-17.9064
5.07621	-20.7186
3.40207	-21.0316
2.7664	-21.8826
4.17363	-21.7286
4.58781	-22.9517
-0.7984	-14.4518
-4.71623	-16.6816
-6.38637	-15.9737
-7.38542	-15.7804
-6.08618	-12.9832
-5.10914	-17.2701
-6.5584	-18.9952
-7.54806	-16.9972
-7.60915	-13.7134
-7.5299	-12.5189
-7.38337	-10.4002
-7.22138	-10.427
-8.54743	-9.30713
-10.0388	-9.18201
-11.8718	-8.99593
-12.4787	-10.362
-9.48925	-10.6133
0.765979	-7.79661
-2.42416	-8.47171
-3.17116	-4.44965
-3.96277	-12.6012
-6.33111	-13.9036
-4.88325	-7.0354
-6.61437	-8.37996
-6.42584	-10.8075
-7.42232	-13.5038
-5.65116	-10.8244
-4.33537	-6.08615
-8.5688	-15.858
-6.3913	-14.8646
1.68149	-20.8945
-4.73825	-14.4438
-5.10479	-17.4933
-7.81771	-14.7856
-8.82029	-11.6764
-5.96878	-11.0745
-7.10657	-9.90883
-4.71647	-11.0238
-4.32778	-10.7133
-2.54215	-13.0056
-4.68754	-8.90821
-7.44677	-7.56456
-11.0308	-9.36974
-7.79722	-12.3179
-11.1282	-11.8632
-3.47176	-11.3767
0.301273	-6.82194
-5.79511	-7.6542
-4.85549	-9.65564
-6.7032	-6.56071
-4.1145	-2.91462
-3.39624	-7.12324
-7.57892	-15.915
-10.0571	-16.2802
-12.4021	-19.6932
-1.91032	-13.4544
-0.92949	-14.5589
3.74711	-15.7339
-0.266053	-25.4472
-0.837876	-25.5487
-0.17577	-21.9856
1.38683	-23.6596
4.01657	-25.9912
6.083	-26.6266
4.48049	-23.5734
3.48057	-21.0166
2.52008	-18.7164
2.27383	-17.2399
1.12173	-17.0546
0.688875	-18.6466
-0.268914	-18.6501
-3.12856	-15.873
-5.09188	-15.2449
-6.68418	-14.024
-4.88577	-16.4938
-3.5699	-19.2022
-0.0686768	-12.6492
-0.492662	-7.84308
-2.37241	-3.65287
-5.21413	-7.45145
-11.4606	-9.93861
-8.37547	-8.01786
-11.8173	-5.74311
-8.25046	-10.3726
-5.53031	-6.81607
-11.1932	-11.7388
-7.23716	-10.6594
0.764114	-8.85093
5.11383	-14.0045
-0.215967	-21.01
-3.94981	-20.0292
-6.21571	-17.6504
-5.40153	-15.7157
-4.23997	-15.9817
-5.59161	-13.6756
-3.81138	-15.2169
-10.7287	-8.16136
-10.1144	-3.3031
-10.295	-4.06608
-10.3689	-5.67796
-4.99668	-8.26936
2.39267	-11.7505
0.393336	-8.59474
-3.38105	-10.8476
-1.51378	-6.0361
1.30702	-9.81959
-0.684895	-13.5519
1.56455	-10.7491
-3.92057	-14.0194
-3.93489	-15.5317
-0.704791	-3.76366
-3.58776	-10.5315
3.58303	-7.44468
-5.98361	-10.6263
-7.55973	-10.3828
-7.09025	-9.18031
-3.83221	-10.3217
-4.73463	-9.10249
-3.91423	-9.29829
-4.68228	-7.02331
-3.2394	-9.25904
-1.83519	-12.1632
-0.659716	-14.7879
-3.22202	-13.8442
-5.88556	-7.34464
-2.4218	-7.7649
-6.1929	-5.95559
-2.08749	-10.4451
1.45729	-19.5041
1.17867	-24.3875
-0.916611	-25.3123
-1.73831	-26.1526
-3.86082	-24.7118
-2.80387	-23.8952
-6.71431	-21.1242
-5.35991	-19.6078
-0.123741	-24.123
0.555704	-20.921
-0.564439	-16.7325
6.74989	-5.83898
1.43471	-4.02137
2.75698	0.925359
-1.91135	-1.03358
4.34368	-7.44341
3.12188	-7.07879
3.28701	-7.92222
0.985564	-11.3182
-0.284051	-6.93436
-1.16154	-3.57592
2.10909	-7.82945
3.75327	-6.4881
0.483351	-7.63822
-7.57916	-15.4649
-6.3744	-12.6594
-9.82582	-13.6706
-10.7011	-13.3194
-5.45689	-11.5233
-2.98408	-12.4102
-0.440308	-15.1673
4.84846	-6.04157
-4.78876	-5.02526
2.01613	-9.69019
-1.51981	-6.78835
4.11996	-3.41364
2.35984	-5.77004
1.47701	-3.38486
